Mod:Item:MetaData, Localized Name
tconstruct:knife_blade:0, Thorium Knife Blade
tconstruct:knife_blade:0, Uranium Knife Blade
tconstruct:knife_blade:0, Magnesium Knife Blade
tconstruct:knife_blade:0, Chocolate Knife Blade
tconstruct:bow_limb:0, Wooden Bowlimb
tconstruct:bow_limb:0, Stone Bowlimb
tconstruct:bow_limb:0, Flint Bowlimb
tconstruct:bow_limb:0, Cactus Bowlimb
tconstruct:bow_limb:0, Bone Bowlimb
tconstruct:bow_limb:0, Obsidian Bowlimb
tconstruct:bow_limb:0, Prismarine Bowlimb
tconstruct:bow_limb:0, End Bowlimb
tconstruct:bow_limb:0, Paper Bowlimb
tconstruct:bow_limb:0, Sponge Bowlimb
tconstruct:bow_limb:0, Firewood Bowlimb
tconstruct:bow_limb:0, Iron Bowlimb
tconstruct:bow_limb:0, Pig Iron Bowlimb
tconstruct:bow_limb:0, Knightslime Bowlimb
tconstruct:bow_limb:0, Slime Bowlimb
tconstruct:bow_limb:0, Slime Bowlimb
tconstruct:bow_limb:0, Magma Slime Bowlimb
tconstruct:bow_limb:0, Netherrack Bowlimb
tconstruct:bow_limb:0, Cobalt Bowlimb
tconstruct:bow_limb:0, Ardite Bowlimb
tconstruct:bow_limb:0, Manyullyn Bowlimb
tconstruct:bow_limb:0, Copper Bowlimb
tconstruct:bow_limb:0, Bronze Bowlimb
tconstruct:bow_limb:0, Lead Bowlimb
tconstruct:bow_limb:0, Silver Bowlimb
tconstruct:bow_limb:0, Electrum Bowlimb
tconstruct:bow_limb:0, Steel Bowlimb
tconstruct:bow_limb:0, Dilithium Bowlimb
tconstruct:bow_limb:0, Tritanium Bowlimb
tconstruct:bow_limb:0, Boron Bowlimb
tconstruct:bow_limb:0, Tough Alloy Bowlimb
tconstruct:bow_limb:0, Hard Carbon Bowlimb
tconstruct:bow_limb:0, Boron Nitride Bowlimb
tconstruct:bow_limb:0, Thorium Bowlimb
tconstruct:bow_limb:0, Uranium Bowlimb
tconstruct:bow_limb:0, Magnesium Bowlimb
tconstruct:bow_limb:0, Chocolate Bowlimb
tconstruct:bow_string:0, String Bowstring
tconstruct:bow_string:0, Slimevine Bowstring
tconstruct:bow_string:0, Slimevine Bowstring
tconstruct:bow_string:0, Vines Bowstring
tconstruct:arrow_head:0, Wooden Arrow Head
tconstruct:arrow_head:0, Stone Arrow Head
tconstruct:arrow_head:0, Flint Arrow Head
tconstruct:arrow_head:0, Cactus Arrow Head
tconstruct:arrow_head:0, Bone Arrow Head
tconstruct:arrow_head:0, Obsidian Arrow Head
tconstruct:arrow_head:0, Prismarine Arrow Head
tconstruct:arrow_head:0, End Arrow Head
tconstruct:arrow_head:0, Paper Arrow Head
tconstruct:arrow_head:0, Sponge Arrow Head
tconstruct:arrow_head:0, Firewood Arrow Head
tconstruct:arrow_head:0, Iron Arrow Head
tconstruct:arrow_head:0, Pig Iron Arrow Head
tconstruct:arrow_head:0, Knightslime Arrow Head
tconstruct:arrow_head:0, Slime Arrow Head
tconstruct:arrow_head:0, Slime Arrow Head
tconstruct:arrow_head:0, Magma Slime Arrow Head
tconstruct:arrow_head:0, Netherrack Arrow Head
tconstruct:arrow_head:0, Cobalt Arrow Head
tconstruct:arrow_head:0, Ardite Arrow Head
tconstruct:arrow_head:0, Manyullyn Arrow Head
tconstruct:arrow_head:0, Copper Arrow Head
tconstruct:arrow_head:0, Bronze Arrow Head
tconstruct:arrow_head:0, Lead Arrow Head
tconstruct:arrow_head:0, Silver Arrow Head
tconstruct:arrow_head:0, Electrum Arrow Head
tconstruct:arrow_head:0, Steel Arrow Head
tconstruct:arrow_head:0, Dilithium Arrow Head
tconstruct:arrow_head:0, Tritanium Arrow Head
tconstruct:arrow_head:0, Boron Arrow Head
tconstruct:arrow_head:0, Tough Alloy Arrow Head
tconstruct:arrow_head:0, Hard Carbon Arrow Head
tconstruct:arrow_head:0, Boron Nitride Arrow Head
tconstruct:arrow_head:0, Thorium Arrow Head
tconstruct:arrow_head:0, Uranium Arrow Head
tconstruct:arrow_head:0, Magnesium Arrow Head
tconstruct:arrow_head:0, Chocolate Arrow Head
tconstruct:arrow_shaft:0, Wooden Arrow Shaft
tconstruct:arrow_shaft:0, Bone Arrow Shaft
tconstruct:arrow_shaft:0, Blazerod Arrow Shaft
tconstruct:arrow_shaft:0, Reeds Arrow Shaft
tconstruct:arrow_shaft:0, Ice Arrow Shaft
tconstruct:arrow_shaft:0, Endrod Arrow Shaft
tconstruct:fletching:0, Feather Fletching
tconstruct:fletching:0, Slimeleaf Fletching
tconstruct:fletching:0, Slimeleaf Fletching
tconstruct:fletching:0, Slimeleaf Fletching
tconstruct:fletching:0, Leaf Fletching
tconstruct:bolt_core:0, Wood-Iron Bolt Core
tconstruct:bolt_core:0, Bone-Iron Bolt Core
tconstruct:bolt_core:0, Blazerod-Iron Bolt Core
tconstruct:bolt_core:0, Reeds-Iron Bolt Core
tconstruct:bolt_core:0, Ice-Iron Bolt Core
tconstruct:bolt_core:0, Endrod-Iron Bolt Core
tconstruct:tooltables:0, Crafting Station
tconstruct:tooltables:1, Stencil Table
tconstruct:tooltables:1, Stencil Table
tconstruct:tooltables:1, Stencil Table
tconstruct:tooltables:1, Stencil Table
tconstruct:tooltables:1, Stencil Table
tconstruct:tooltables:1, Stencil Table
tconstruct:tooltables:1, Stencil Table
tconstruct:tooltables:4, Pattern Chest
tconstruct:tooltables:2, Part Builder
tconstruct:tooltables:2, Part Builder
tconstruct:tooltables:2, Part Builder
tconstruct:tooltables:2, Part Builder
tconstruct:tooltables:2, Part Builder
tconstruct:tooltables:2, Part Builder
tconstruct:tooltables:2, Part Builder
tconstruct:tooltables:5, Part Chest
tconstruct:tooltables:3, Tool Station
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:toolforge:0, Tool Forge
tconstruct:pickaxe, Pickaxe
tconstruct:shovel, Shovel
tconstruct:hatchet, Hatchet
tconstruct:mattock, Mattock
tconstruct:kama, Kama
tconstruct:hammer, Hammer
tconstruct:excavator, Excavator
tconstruct:lumberaxe, Lumberaxe
tconstruct:scythe, Scythe
tconstruct:broadsword, Broadsword
tconstruct:longsword, Longsword
tconstruct:rapier, Rapier
tconstruct:frypan, Frypan
tconstruct:battlesign, Battlesign
tconstruct:cleaver, Cleaver
tconstruct:shortbow, Shortbow
tconstruct:longbow, Longbow
tconstruct:crossbow, Crossbow
tconstruct:arrow, Arrow
tconstruct:bolt, Bolt
tconstruct:shuriken, Shuriken
tconstruct:seared:0, Seared Stone
tconstruct:seared:1, Seared Cobblestone
tconstruct:seared:2, Seared Paver
tconstruct:seared:3, Seared Bricks
tconstruct:seared:4, Cracked Seared Bricks
tconstruct:seared:5, Fancy Seared Bricks
tconstruct:seared:6, Square Seared Bricks
tconstruct:seared:7, Seared Road
tconstruct:seared:8, Seared Creeperface
tconstruct:seared:9, Triangle Seared Bricks
tconstruct:seared:10, Small Seared Bricks
tconstruct:seared:11, Seared Tiles
tconstruct:smeltery_controller:0, Smeltery Controller
tconstruct:seared_tank:0, Seared Tank
tconstruct:seared_tank:1, Seared Gauge
tconstruct:seared_tank:2, Seared Window
tconstruct:faucet:0, Seared Faucet
tconstruct:channel:0, Casting Channel
tconstruct:casting:0, Casting Table
tconstruct:casting:1, Casting Basin
tconstruct:smeltery_io:0, Seared Drain
tconstruct:seared_glass:0, Seared Glass
tconstruct:seared_furnace_controller:0, Seared Furnace Controller
tconstruct:tinker_tank_controller:0, Tinker Tank Controller
tconstruct:seared_slab:0, Seared Stone Slab
tconstruct:seared_slab:1, Seared Cobblestone Slab
tconstruct:seared_slab:2, Seared Paver Slab
tconstruct:seared_slab:3, Seared Bricks Slab
tconstruct:seared_slab:4, Cracked Seared Bricks Slab
tconstruct:seared_slab:5, Fancy Seared Bricks Slab
tconstruct:seared_slab:6, Square Seared Bricks Slab
tconstruct:seared_slab:7, Seared Road Slab
tconstruct:seared_slab2:0, Seared Creeperface Slab
tconstruct:seared_slab2:1, Triangle Seared Bricks Slab
tconstruct:seared_slab2:2, Small Seared Bricks Slab
tconstruct:seared_slab2:3, Seared Tile Slab
tconstruct:seared_stairs_stone:0, Seared Stone Stairs
tconstruct:seared_stairs_cobble:0, Seared Cobblestone Stairs
tconstruct:seared_stairs_paver:0, Seared Paver Stairs
tconstruct:seared_stairs_brick:0, Seared Bricks Stairs
tconstruct:seared_stairs_brick_cracked:0, Cracked Seared Bricks Stairs
tconstruct:seared_stairs_brick_fancy:0, Fancy Seared Bricks Stairs
tconstruct:seared_stairs_brick_square:0, Square Seared Bricks Stairs
tconstruct:seared_stairs_brick_triangle:0, Triangle Seared Bricks Stairs
tconstruct:seared_stairs_brick_small:0, Small Seared Bricks Stairs
tconstruct:seared_stairs_road:0, Seared Road Stairs
tconstruct:seared_stairs_tile:0, Seared Tile Stairs
tconstruct:seared_stairs_creeper:0, Seared Creeperface Stairs
tconstruct:cast:0, Blank Cast
tconstruct:cast:0, Arrow Head Cast
tconstruct:cast:0, Pickaxe Head Cast
tconstruct:cast:0, Tough Tool Rod Cast
tconstruct:cast:0, Pan Cast
tconstruct:cast:0, Shard Cast
tconstruct:cast:0, Hand Guard Cast
tconstruct:cast:0, Wide Guard Cast
tconstruct:cast:0, Boots Core Cast
tconstruct:cast:0, Sword Blade Cast
tconstruct:cast:0, Bowlimb Cast
tconstruct:cast:0, Broad Axe Head Cast
tconstruct:cast:0, Armor Trim Cast
tconstruct:cast:0, Sign Plate Cast
tconstruct:cast:0, Binding Cast
tconstruct:cast:0, Large Sword Blade Cast
tconstruct:cast:0, Shovel Head Cast
tconstruct:cast:0, Cross Guard Cast
tconstruct:cast:0, Leggings Core Cast
tconstruct:cast:0, Large Plate Cast
tconstruct:cast:0, Tool Rod Cast
tconstruct:cast:0, Polishing Kit Cast
tconstruct:cast:0, Kama Head Cast
tconstruct:cast:0, Chestplate Core Cast
tconstruct:cast:0, Tough Binding Cast
tconstruct:cast:0, Knife Blade Cast
tconstruct:cast:0, Helmet Core Cast
tconstruct:cast:0, Sharpening Kit Cast
tconstruct:cast:0, Scythe Head Cast
tconstruct:cast:0, Armor Plates Cast
tconstruct:cast:0, Axe Head Cast
tconstruct:cast:0, Excavator Head Cast
tconstruct:cast:0, Hammer Head Cast
tconstruct:cast_custom:0, Ingot Cast
tconstruct:cast_custom:1, Nugget Cast
tconstruct:cast_custom:2, Gem Cast
tconstruct:cast_custom:3, Plate Cast
tconstruct:cast_custom:4, Gear Cast
tconstruct:clay_cast:0, item.tconstruct.clay_cast.blank
tconstruct:clay_cast:0, Arrow Head Clay Cast
tconstruct:clay_cast:0, Pickaxe Head Clay Cast
tconstruct:clay_cast:0, Tough Tool Rod Clay Cast
tconstruct:clay_cast:0, Pan Clay Cast
tconstruct:clay_cast:0, Shard Clay Cast
tconstruct:clay_cast:0, Hand Guard Clay Cast
tconstruct:clay_cast:0, Wide Guard Clay Cast
tconstruct:clay_cast:0, Boots Core Clay Cast
tconstruct:clay_cast:0, Sword Blade Clay Cast
tconstruct:clay_cast:0, Bowlimb Clay Cast
tconstruct:clay_cast:0, Broad Axe Head Clay Cast
tconstruct:clay_cast:0, Armor Trim Clay Cast
tconstruct:clay_cast:0, Sign Plate Clay Cast
tconstruct:clay_cast:0, Binding Clay Cast
tconstruct:clay_cast:0, Large Sword Blade Clay Cast
tconstruct:clay_cast:0, Shovel Head Clay Cast
tconstruct:clay_cast:0, Cross Guard Clay Cast
tconstruct:clay_cast:0, Leggings Core Clay Cast
tconstruct:clay_cast:0, Large Plate Clay Cast
tconstruct:clay_cast:0, Tool Rod Clay Cast
tconstruct:clay_cast:0, Polishing Kit Clay Cast
tconstruct:clay_cast:0, Kama Head Clay Cast
tconstruct:clay_cast:0, Chestplate Core Clay Cast
tconstruct:clay_cast:0, Tough Binding Clay Cast
tconstruct:clay_cast:0, Knife Blade Clay Cast
tconstruct:clay_cast:0, Helmet Core Clay Cast
tconstruct:clay_cast:0, Sharpening Kit Clay Cast
tconstruct:clay_cast:0, Scythe Head Clay Cast
tconstruct:clay_cast:0, Armor Plates Clay Cast
tconstruct:clay_cast:0, Axe Head Clay Cast
tconstruct:clay_cast:0, Excavator Head Clay Cast
tconstruct:clay_cast:0, Hammer Head Clay Cast
tconstruct:stone_torch:0, Stone Torch
tconstruct:stone_ladder:0, Stone Ladder
tconstruct:punji:0, Punji Sticks
tconstruct:rack:0, Item Rack
tconstruct:rack:1, Drying Rack
tconstruct:wood_rail:0, Wooden Rail
tconstruct:wood_rail_trapdoor:0, Wooden Rail with a Trapdoor
tconstruct:wooden_hopper:0, Wooden Hopper
tconstruct:slime_channel:0, Slime Channel
tconstruct:slime_channel:1, Slime Channel
tconstruct:slime_channel:2, Slime Channel
tconstruct:slime_channel:3, Blood Channel
tconstruct:slime_channel:4, Slime Channel
tconstruct:dried_clay:0, Dried Clay
tconstruct:dried_clay:1, Dried Bricks
tconstruct:dried_clay_slab:0, Dried Clay Slab
tconstruct:dried_clay_slab:1, Dried Bricks Slab
tconstruct:dried_clay_stairs:0, Dried Clay Stairs
tconstruct:dried_brick_stairs:0, Dried Bricks Stairs
tconstruct:brownstone:0, Smooth Brownstone
tconstruct:brownstone:1, Rough Brownstone
tconstruct:brownstone:2, Brownstone Paver
tconstruct:brownstone:3, Brownstone Bricks
tconstruct:brownstone:4, Cracked Brownstone Bricks
tconstruct:brownstone:5, Fancy Brownstone Bricks
tconstruct:brownstone:6, Square Brownstone Bricks
tconstruct:brownstone:7, Brownstone Road
tconstruct:brownstone:8, Brownstone Creeperface
tconstruct:brownstone:9, Triangle Brownstone Bricks
tconstruct:brownstone:10, Small Brownstone Bricks
tconstruct:brownstone:11, Brownstone Tiles
tconstruct:brownstone_slab:0, Smooth Brownstone Slab
tconstruct:brownstone_slab:1, Rough Brownstone Slab
tconstruct:brownstone_slab:2, Brownstone Paver Slab
tconstruct:brownstone_slab:3, Brownstone Bricks Slab
tconstruct:brownstone_slab:4, Cracked Brownstone Bricks Slab
tconstruct:brownstone_slab:5, Fancy Brownstone Bricks Slab
tconstruct:brownstone_slab:6, Square Brownstone Bricks Slab
tconstruct:brownstone_slab:7, Brownstone Road Slab
tconstruct:brownstone_slab2:0, Brownstone Creeperface Slab
tconstruct:brownstone_slab2:1, Triangle Brownstone Bricks Slab
tconstruct:brownstone_slab2:2, Small Brownstone Bricks Slab
tconstruct:brownstone_slab2:3, Brownstone Tile Slab
tconstruct:brownstone_stairs_smooth:0, Smooth Brownstone Stairs
tconstruct:brownstone_stairs_rough:0, Rough Brownstone Stairs
tconstruct:brownstone_stairs_paver:0, Brownstone Paver Stairs
tconstruct:brownstone_stairs_brick:0, Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_cracked:0, Cracked Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_fancy:0, Fancy Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_square:0, Square Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_triangle:0, Triangle Brownstone Bricks Stairs
tconstruct:brownstone_stairs_brick_small:0, Small Brownstone Bricks Stairs
tconstruct:brownstone_stairs_road:0, Brownstone Road Stairs
tconstruct:brownstone_stairs_tile:0, Brownstone Tile Stairs
tconstruct:brownstone_stairs_creeper:0, Brownstone Creeperface Stairs
tconstruct:slimesling:0, Slimesling
tconstruct:slimesling:1, Slimesling
tconstruct:slimesling:2, Slimesling
tconstruct:slimesling:3, Congealed Bloodsling
tconstruct:slimesling:4, Slimesling
tconstruct:slime_boots:0, Slime Boots
tconstruct:slime_boots:1, Slime Boots
tconstruct:slime_boots:2, Slime Boots
tconstruct:slime_boots:3, Congealed Blood Boots
tconstruct:slime_boots:4, Slime Boots
tconstruct:piggybackpack, Piggybackpack
tconstruct:throwball:0, Glowball
tconstruct:throwball:1, EFLN
tconstruct:stone_stick, Stone Rod
tconstruct:fancy_frame:0, Fancy Item Frame
tconstruct:fancy_frame:1, Aluminium Brass Item Frame
tconstruct:fancy_frame:2, Cobalt Item Frame
tconstruct:fancy_frame:3, Ardite Item Frame
tconstruct:fancy_frame:4, Manyullyn Item Frame
tconstruct:fancy_frame:5, Golden Item Frame
tconstruct:fancy_frame:6, Clear Item Frame
tconstruct:moms_spaghetti, Mom's Spaghetti
ae2wtlib:infinity_booster_card, Infinity Booster Card
ae2wtlib:wut, Wireless Ultimate Terminal
ae2wtlib:wut_creative, Creative Wireless Ultimate Terminal
conarm:helmet_core:0, Wooden Helmet Core
conarm:helmet_core:0, Stone Helmet Core
conarm:helmet_core:0, Flint Helmet Core
conarm:helmet_core:0, Cactus Helmet Core
conarm:helmet_core:0, Bone Helmet Core
conarm:helmet_core:0, Obsidian Helmet Core
conarm:helmet_core:0, Prismarine Helmet Core
conarm:helmet_core:0, End Helmet Core
conarm:helmet_core:0, Paper Helmet Core
conarm:helmet_core:0, Sponge Helmet Core
conarm:helmet_core:0, Firewood Helmet Core
conarm:helmet_core:0, Iron Helmet Core
conarm:helmet_core:0, Pig Iron Helmet Core
conarm:helmet_core:0, Knightslime Helmet Core
conarm:helmet_core:0, Slime Helmet Core
conarm:helmet_core:0, Slime Helmet Core
conarm:helmet_core:0, Magma Slime Helmet Core
conarm:helmet_core:0, Netherrack Helmet Core
conarm:helmet_core:0, Cobalt Helmet Core
conarm:helmet_core:0, Ardite Helmet Core
conarm:helmet_core:0, Manyullyn Helmet Core
conarm:helmet_core:0, Copper Helmet Core
conarm:helmet_core:0, Bronze Helmet Core
conarm:helmet_core:0, Lead Helmet Core
conarm:helmet_core:0, Silver Helmet Core
conarm:helmet_core:0, Electrum Helmet Core
conarm:helmet_core:0, Steel Helmet Core
conarm:helmet_core:0, Dilithium Helmet Core
conarm:helmet_core:0, Tritanium Helmet Core
conarm:helmet_core:0, Boron Helmet Core
conarm:helmet_core:0, Tough Alloy Helmet Core
conarm:helmet_core:0, Hard Carbon Helmet Core
conarm:helmet_core:0, Boron Nitride Helmet Core
conarm:helmet_core:0, Thorium Helmet Core
conarm:helmet_core:0, Uranium Helmet Core
conarm:helmet_core:0, Magnesium Helmet Core
conarm:helmet_core:0, Chocolate Helmet Core
conarm:armor_trim:0, Wooden Armor Trim
conarm:armor_trim:0, Stone Armor Trim
conarm:armor_trim:0, Flint Armor Trim
conarm:armor_trim:0, Cactus Armor Trim
conarm:armor_trim:0, Bone Armor Trim
conarm:armor_trim:0, Obsidian Armor Trim
conarm:armor_trim:0, Prismarine Armor Trim
conarm:armor_trim:0, End Armor Trim
conarm:armor_trim:0, Paper Armor Trim
conarm:armor_trim:0, Sponge Armor Trim
conarm:armor_trim:0, Firewood Armor Trim
conarm:armor_trim:0, Iron Armor Trim
conarm:armor_trim:0, Pig Iron Armor Trim
conarm:armor_trim:0, Knightslime Armor Trim
conarm:armor_trim:0, Slime Armor Trim
conarm:armor_trim:0, Slime Armor Trim
conarm:armor_trim:0, Magma Slime Armor Trim
conarm:armor_trim:0, Netherrack Armor Trim
conarm:armor_trim:0, Cobalt Armor Trim
conarm:armor_trim:0, Ardite Armor Trim
conarm:armor_trim:0, Manyullyn Armor Trim
conarm:armor_trim:0, Copper Armor Trim
conarm:armor_trim:0, Bronze Armor Trim
conarm:armor_trim:0, Lead Armor Trim
conarm:armor_trim:0, Silver Armor Trim
conarm:armor_trim:0, Electrum Armor Trim
conarm:armor_trim:0, Steel Armor Trim
conarm:armor_trim:0, Dilithium Armor Trim
conarm:armor_trim:0, Tritanium Armor Trim
conarm:armor_trim:0, Boron Armor Trim
conarm:armor_trim:0, Tough Alloy Armor Trim
conarm:armor_trim:0, Hard Carbon Armor Trim
conarm:armor_trim:0, Boron Nitride Armor Trim
conarm:armor_trim:0, Thorium Armor Trim
conarm:armor_trim:0, Uranium Armor Trim
conarm:armor_trim:0, Magnesium Armor Trim
conarm:armor_trim:0, Chocolate Armor Trim
conarm:armor_plate:0, Wooden Armor Plates
conarm:armor_plate:0, Stone Armor Plates
conarm:armor_plate:0, Flint Armor Plates
conarm:armor_plate:0, Cactus Armor Plates
conarm:armor_plate:0, Bone Armor Plates
conarm:armor_plate:0, Obsidian Armor Plates
conarm:armor_plate:0, Prismarine Armor Plates
conarm:armor_plate:0, End Armor Plates
conarm:armor_plate:0, Paper Armor Plates
conarm:armor_plate:0, Sponge Armor Plates
conarm:armor_plate:0, Firewood Armor Plates
conarm:armor_plate:0, Iron Armor Plates
conarm:armor_plate:0, Pig Iron Armor Plates
conarm:armor_plate:0, Knightslime Armor Plates
conarm:armor_plate:0, Slime Armor Plates
conarm:armor_plate:0, Slime Armor Plates
conarm:armor_plate:0, Magma Slime Armor Plates
conarm:armor_plate:0, Netherrack Armor Plates
conarm:armor_plate:0, Cobalt Armor Plates
conarm:armor_plate:0, Ardite Armor Plates
conarm:armor_plate:0, Manyullyn Armor Plates
conarm:armor_plate:0, Copper Armor Plates
conarm:armor_plate:0, Bronze Armor Plates
conarm:armor_plate:0, Lead Armor Plates
conarm:armor_plate:0, Silver Armor Plates
conarm:armor_plate:0, Electrum Armor Plates
conarm:armor_plate:0, Steel Armor Plates
conarm:armor_plate:0, Dilithium Armor Plates
conarm:armor_plate:0, Tritanium Armor Plates
